row_id,player_id,name,photo,position,role,age,nation,height_cm,foot,club,club_id,competition,competition_id,competition_type,country,confederation,market_value_eur,matches,minutes,nineties,goals,assists,goal_contributions,yellow_cards,red_cards,goals_per90,assists_per90,goal_contributions_per90,shots,key_passes,xg,xa,shots_per90,key_passes_per90,xg_per90,xa_per90
tm624910_ECLQ,tm624910,Anthony Baron,https://img.a.transfermarkt.technology/portrait/header/624910-1722243331.png?lm=1,Defender,Centre-Back,33,Guadeloupe,180,left,Servette FC,61,Conference League Qualifying,ECLQ,Other,International,europa,,2,210,2.3,0,1,1,0,0,0.0,0.429,0.429,,,,,,,,
tm453016_ECLQ,tm453016,Anthony Caci,https://img.a.transfermarkt.technology/portrait/header/453016-1657706767.jpg?lm=1,Defender,Full-back,28,France,184,both,1.FSV Mainz 05,39,Conference League Qualifying,ECLQ,Other,International,europa,10000000.0,2,170,1.9,0,1,1,0,0,0.0,0.529,0.529,,,,,,,,
tm303420_ECLQ,tm303420,Anthony Kalik,https://img.a.transfermarkt.technology/portrait/header/303420-1767281226.jpg?lm=1,Midfielder,Attacking Midfield,28,Australia,180,right,HNK Hajduk Split,447,Conference League Qualifying,ECLQ,Other,International,europa,,4,287,3.2,1,0,1,1,0,0.314,0.0,0.314,,,,,,,,
tm192637_ECLQ,tm192637,Anto Grgic,https://img.a.transfermarkt.technology/portrait/header/192637-1755184680.jpg?lm=1,Midfielder,Central Midfield,29,Switzerland,189,right,FC Lugano,2790,Conference League Qualifying,ECLQ,Other,International,europa,800000.0,2,135,1.5,1,0,1,1,0,0.667,0.0,0.667,,,,,,,,
tm340343_ECLQ,tm340343,Antoine Bernier,https://img.a.transfermarkt.technology/portrait/header/340343-1704452194.jpg?lm=1,Forward,Winger,28,Belgium,170,right,Royal Charleroi Sporting Club,172,Conference League Qualifying,ECLQ,Other,International,europa,700000.0,2,149,1.7,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm325087_ECLQ,tm325087,Anton Ari Einarsson,https://img.a.transfermarkt.technology/portrait/header/325087-1755224698.jpg?lm=1,Goalkeeper,Goalkeeper,31,Iceland,192,right,—,3737,Conference League Qualifying,ECLQ,Other,International,europa,,2,180,2.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm226080_ECLQ,tm226080,Anton Kresic,https://img.a.transfermarkt.technology/portrait/header/226080-1732178169.png?lm=1,Defender,Centre-Back,29,Croatia,198,right,CFR Cluj,7769,Conference League Qualifying,ECLQ,Other,International,europa,700000.0,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm249102_ECLQ,tm249102,Anton Salétros,https://img.a.transfermarkt.technology/portrait/header/249102-1725004106.jpg?lm=1,Midfielder,Central Midfield,29,Sweden,183,left,Allmänna Idrottsklubben,272,Conference League Qualifying,ECLQ,Other,International,europa,1500000.0,4,360,4.0,2,0,2,0,0,0.5,0.0,0.5,,,,,,,,
tm271099_ECLQ,tm271099,Antonijs Cernomordijs,https://img.a.transfermarkt.technology/portrait/header/271099-1773830070.png?lm=1,Defender,Centre-Back,29,Latvia,190,right,—,48325,Conference League Qualifying,ECLQ,Other,International,europa,,4,211,2.3,1,1,2,1,0,0.427,0.427,0.853,,,,,,,,
tm388144_ECLQ,tm388144,Antonio Borsic,https://img.a.transfermarkt.technology/portrait/header/388144-1736610346.png?lm=1,Defender,Full-back,30,Croatia,180,left,NK Varazdin,599,Conference League Qualifying,ECLQ,Other,International,europa,,2,106,1.2,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm450290_ECLQ,tm450290,Antonio Bosec,https://img.a.transfermarkt.technology/portrait/header/450290-1585117565.png?lm=1,Defender,Full-back,28,Croatia,178,right,CFR Cluj,7769,Conference League Qualifying,ECLQ,Other,International,europa,,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm482573_ECLQ,tm482573,Antonios Papadopoulos,https://img.a.transfermarkt.technology/portrait/header/482573-1755184672.jpg?lm=1,Defender,Centre-Back,26,Germany,187,right,FC Lugano,2790,Conference League Qualifying,ECLQ,Other,International,europa,1000000.0,2,180,2.0,1,0,1,0,0,0.5,0.0,0.5,,,,,,,,
tm363511_ECLQ,tm363511,António Gomes,https://img.a.transfermarkt.technology/portrait/header/363511-1755537677.png?lm=1,Forward,Winger,25,Portugal,176,left,—,13467,Conference League Qualifying,ECLQ,Other,International,europa,,2,116,1.3,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm554393_ECLQ,tm554393,Apostolos Konstantopoulos,https://img.a.transfermarkt.technology/portrait/header/554393-1757087452.png?lm=1,Defender,Centre-Back,23,Greece,188,right,Raków Częstochowa,9644,Conference League Qualifying,ECLQ,Other,International,europa,800000.0,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm554288_ECLQ,tm554288,Ariel Mosór,https://img.a.transfermarkt.technology/portrait/header/554288-1737298137.jpg?lm=1,Defender,Centre-Back,22,Poland,184,,Raków Częstochowa,9644,Conference League Qualifying,ECLQ,Other,International,europa,,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm73327_ECLQ,tm73327,Arild Østbø,https://img.a.transfermarkt.technology/portrait/header/73327-1711129304.jpg?lm=1,Goalkeeper,Goalkeeper,34,Norway,183,right,Viking Fotballklubb,239,Conference League Qualifying,ECLQ,Other,International,europa,,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm412525_ECLQ,tm412525,Arnbjørn Svensson,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,Defender,Centre-Back,26,Faroe Islands,185,right,—,24832,Conference League Qualifying,ECLQ,Other,International,europa,,2,180,2.0,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm647701_ECLQ,tm647701,Artemijus Tutyškinas,https://img.a.transfermarkt.technology/portrait/header/647701-1676568335.png?lm=1,Defender,Centre-Back,22,Lithuania,190,left,—,710,Conference League Qualifying,ECLQ,Other,International,europa,,4,360,4.0,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm42401_ECLQ,tm42401,Artur Jędrzejczyk,https://img.a.transfermarkt.technology/portrait/header/42401-1677703217.png?lm=1,Defender,Centre-Back,38,Poland,189,right,Legia Warszawa,255,Conference League Qualifying,ECLQ,Other,International,europa,250000.0,2,180,2.0,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm467118_ECLQ,tm467118,Artur Shushenachev,https://img.a.transfermarkt.technology/portrait/header/467118-1779105595.png?lm=1,Forward,Centre-Forward,27,Kazakhstan,190,right,—,10157,Conference League Qualifying,ECLQ,Other,International,europa,,2,139,1.5,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm260846_ECLQ,tm260846,Asger Sörensen,https://img.a.transfermarkt.technology/portrait/header/260846-1625771472.jpg?lm=1,Defender,Centre-Back,29,Denmark,191,right,AC Sparta Prague,197,Conference League Qualifying,ECLQ,Other,International,europa,2500000.0,5,313,3.5,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm313944_ECLQ,tm313944,Aslak Witry,https://img.a.transfermarkt.technology/portrait/header/313944-1691003407.png?lm=1,Defender,Full-back,29,Norway,178,right,Rosenborg Ballklub,195,Conference League Qualifying,ECLQ,Other,International,europa,1700000.0,6,481,5.3,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm518451_ECLQ,tm518451,Assad Al-Hamlawi,https://img.a.transfermarkt.technology/portrait/header/518451-1753430367.png?lm=1,Forward,Centre-Forward,25,Palestine,188,right,Universitatea Craiova,40812,Conference League Qualifying,ECLQ,Other,International,europa,,6,497,5.5,4,1,5,0,0,0.724,0.181,0.905,,,,,,,,
tm275218_ECLQ,tm275218,Augusto Batalla,https://img.a.transfermarkt.technology/portrait/header/275218-1775761484.jpg?lm=1,Goalkeeper,Goalkeeper,29,Argentina,185,right,Rayo Vallecano,367,Conference League Qualifying,ECLQ,Other,International,europa,5000000.0,2,180,2.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm860052_ECLQ,tm860052,Ayman El Wafi,https://img.a.transfermarkt.technology/portrait/header/860052-1755184903.jpg?lm=1,Defender,Centre-Back,21,Morocco,189,left,FC Lugano,2790,Conference League Qualifying,ECLQ,Other,International,europa,,2,151,1.7,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm486766_ECLQ,tm486766,Aílson Tavares,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,Midfielder,Defensive Midfield,27,Cape Verde,188,right,—,3793,Conference League Qualifying,ECLQ,Other,International,europa,,4,360,4.0,0,0,0,2,0,0.0,0.0,0.0,,,,,,,,
tm499990_ECLQ,tm499990,Babacar Fati,https://img.a.transfermarkt.technology/portrait/header/499990-1571745476.jpg?lm=1,Defender,Full-back,25,Guinea-Bissau,177,left,—,23777,Conference League Qualifying,ECLQ,Other,International,europa,,2,169,1.9,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm427151_ECLQ,tm427151,Bagdat Kairov,https://img.a.transfermarkt.technology/portrait/header/427151-1779104409.png?lm=1,Defender,Full-back,32,Kazakhstan,178,right,—,10157,Conference League Qualifying,ECLQ,Other,International,europa,,2,180,2.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm423111_ECLQ,tm423111,Barna Tóth,https://img.a.transfermarkt.technology/portrait/header/423111-1611950531.jpg?lm=1,Forward,Centre-Forward,30,Hungary,198,right,—,12163,Conference League Qualifying,ECLQ,Other,International,europa,,4,307,3.4,1,2,3,0,0,0.293,0.586,0.879,,,,,,,,
tm589013_ECLQ,tm589013,Bartlomiej Wdowik,https://img.a.transfermarkt.technology/portrait/header/589013-1760514248.JPG?lm=1,Defender,Full-back,25,Poland,184,left,Jagiellonia Bialystok,2300,Conference League Qualifying,ECLQ,Other,International,europa,1500000.0,5,450,5.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm246579_ECLQ,tm246579,Bartosz Kapustka,https://img.a.transfermarkt.technology/portrait/header/246579-1677703549.png?lm=1,Midfielder,Attacking Midfield,29,Poland,179,right,Legia Warszawa,255,Conference League Qualifying,ECLQ,Other,International,europa,1500000.0,2,155,1.7,0,1,1,1,0,0.0,0.581,0.581,,,,,,,,
tm755164_ECLQ,tm755164,Baton Zabergja,https://img.a.transfermarkt.technology/portrait/header/755164-1714841613.jpg?lm=1,Forward,Winger,24,Kosovo,185,right,—,588,Conference League Qualifying,ECLQ,Other,International,europa,,4,390,4.3,3,2,5,1,0,0.692,0.462,1.154,,,,,,,,
tm413248_ECLQ,tm413248,Bekkhan Shayzada,https://img.a.transfermarkt.technology/portrait/header/413248-1779092154.png?lm=1,Goalkeeper,Goalkeeper,27,Kazakhstan,189,right,—,16779,Conference League Qualifying,ECLQ,Other,International,europa,,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm439351_ECLQ,tm439351,Bendegúz Bolla,https://img.a.transfermarkt.technology/portrait/header/439351-1726051085.jpg?lm=1,Defender,Full-back,26,Hungary,180,right,Rapid Vienna,170,Conference League Qualifying,ECLQ,Other,International,europa,,6,472,5.2,0,2,2,0,0,0.0,0.381,0.381,,,,,,,,
tm787907_ECLQ,tm787907,Benjamin Tahirović,https://img.a.transfermarkt.technology/portrait/header/787907-1698670879.jpg?lm=1,Midfielder,Central Midfield,22,Bosnia-Herzegovina,191,right,Bröndby IF,206,Conference League Qualifying,ECLQ,Other,International,europa,4500000.0,6,332,3.7,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm627183_ECLQ,tm627183,Benji Michel,https://img.a.transfermarkt.technology/portrait/header/627183-1647202228.jpg?lm=1,Forward,Winger,28,United States,178,right,—,1008,Conference League Qualifying,ECLQ,Other,International,europa,700000.0,4,410,4.6,0,1,1,1,0,0.0,0.22,0.22,,,,,,,,
tm483063_ECLQ,tm483063,Berat Özdemir,https://img.a.transfermarkt.technology/portrait/header/483063-1759747303.jpg?lm=1,Midfielder,Defensive Midfield,27,Türkiye,187,right,Basaksehir FK,6890,Conference League Qualifying,ECLQ,Other,International,europa,3500000.0,6,498,5.5,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm690273_ECLQ,tm690273,Bernardo Vital,https://img.a.transfermarkt.technology/portrait/header/690273-1760514167.JPG?lm=1,Defender,Centre-Back,25,Portugal,187,right,Jagiellonia Bialystok,2300,Conference League Qualifying,ECLQ,Other,International,europa,2000000.0,6,540,6.0,1,0,1,2,0,0.167,0.0,0.167,,,,,,,,
tm229695_ECLQ,tm229695,Bersant Celina,https://img.a.transfermarkt.technology/portrait/header/229695-1718958178.jpg?lm=1,Midfielder,Attacking Midfield,29,Kosovo,181,right,Allmänna Idrottsklubben,272,Conference League Qualifying,ECLQ,Other,International,europa,2500000.0,4,312,3.5,2,1,3,0,0,0.577,0.288,0.865,,,,,,,,
tm462059_ECLQ,tm462059,Bert Esselink,https://img.a.transfermarkt.technology/portrait/header/462059-1726671273.jpeg?lm=1,Defender,Centre-Back,26,Netherlands,191,right,Dundee United FC,1519,Conference League Qualifying,ECLQ,Other,International,europa,,4,390,4.3,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm970137_ECLQ,tm970137,Beyatt Lekoueiry,https://img.a.transfermarkt.technology/portrait/header/970137-1732992249.jpg?lm=1,Midfielder,Attacking Midfield,20,Mauritania,171,left,Football Club Lausanne-Sport,527,Conference League Qualifying,ECLQ,Other,International,europa,,6,411,4.6,1,3,4,1,0,0.219,0.657,0.876,,,,,,,,
tm470507_ECLQ,tm470507,Bjarti Mørk,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,Goalkeeper,Goalkeeper,24,Faroe Islands,190,right,—,4313,Conference League Qualifying,ECLQ,Other,International,europa,,2,180,2.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm894324_ECLQ,tm894324,Bob Murphy Omoregbe,https://img.a.transfermarkt.technology/portrait/header/894324-1655211028.jpg?lm=1,Forward,Winger,22,Italy,185,left,FK Novi Pazar,4633,Conference League Qualifying,ECLQ,Other,International,europa,300000.0,2,132,1.5,0,1,1,1,0,0.0,0.682,0.682,,,,,,,,
tm952783_ECLQ,tm952783,Bogdan Kostic,https://img.a.transfermarkt.technology/portrait/header/952783-1755307657.jpg?lm=1,Forward,Winger,18,Serbia,175,right,FK Partizan Belgrade,669,Conference League Qualifying,ECLQ,Other,International,europa,,4,203,2.3,1,0,1,0,0,0.443,0.0,0.443,,,,,,,,
tm423606_ECLQ,tm423606,Bogdan Lednev,https://img.a.transfermarkt.technology/portrait/header/423606-1612460939.png?lm=1,Midfielder,Attacking Midfield,27,Ukraine,173,left,FK Polissya Zhytomyr,53646,Conference League Qualifying,ECLQ,Other,International,europa,700000.0,4,258,2.9,1,1,2,0,0,0.349,0.349,0.698,,,,,,,,
tm940548_ECLQ,tm940548,Bogdan Mirčetić,https://img.a.transfermarkt.technology/portrait/header/940548-1757088165.png?lm=1,Midfielder,Attacking Midfield,20,Serbia,184,left,FK Radnicki 1923 Kragujevac,4645,Conference League Qualifying,ECLQ,Other,International,europa,,2,90,1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm294730_ECLQ,tm294730,Bogdan Mykhaylichenko,https://img.a.transfermarkt.technology/portrait/header/294730-1659873415.png?lm=1,Defender,Full-back,28,Ukraine,178,left,FK Polissya Zhytomyr,53646,Conference League Qualifying,ECLQ,Other,International,europa,2500000.0,4,360,4.0,1,0,1,1,0,0.25,0.0,0.25,,,,,,,,
tm804134_ECLQ,tm804134,Bogdan Racovițan,https://img.a.transfermarkt.technology/portrait/header/804134-1737298209.jpg?lm=1,Defender,Centre-Back,25,Romania,187,right,Raków Częstochowa,9644,Conference League Qualifying,ECLQ,Other,International,europa,900000.0,5,374,4.2,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm851548_ECLQ,tm851548,Boris Matic,https://img.a.transfermarkt.technology/portrait/header/851548-1753455472.png?lm=1,Defender,Full-back,21,Serbia,180,right,Wolfsberger AC,4441,Conference League Qualifying,ECLQ,Other,International,europa,,2,127,1.4,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm1006467_ECLQ,tm1006467,Borislav Rupanov,https://img.a.transfermarkt.technology/portrait/header/1006467-1754078121.png?lm=1,Forward,Centre-Forward,21,Bulgaria,188,right,—,156,Conference League Qualifying,ECLQ,Other,International,europa,,4,177,2.0,1,0,1,1,0,0.508,0.0,0.508,,,,,,,,
tm293194_ECLQ,tm293194,Borna Sosa,https://img.a.transfermarkt.technology/portrait/header/293194-1716241200.jpg?lm=1,Defender,Full-back,27,Croatia,187,left,Crystal Palace,873,Conference League Qualifying,ECLQ,Other,International,europa,4000000.0,2,168,1.9,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm844373_ECLQ,tm844373,Borys Krushynskyi,https://img.a.transfermarkt.technology/portrait/header/844373-1615821402.png?lm=1,Midfielder,Defensive Midfield,23,Ukraine,190,left,FK Polissya Zhytomyr,53646,Conference League Qualifying,ECLQ,Other,International,europa,1200000.0,4,268,3.0,0,2,2,1,0,0.0,0.672,0.672,,,,,,,,
tm1045505_ECLQ,tm1045505,Boubou Diallo,https://img.a.transfermarkt.technology/portrait/header/1045505-1661332993.jpg?lm=1,Forward,Centre-Forward,22,Mali,200,right,—,28931,Conference League Qualifying,ECLQ,Other,International,europa,,2,152,1.7,1,0,1,0,0,0.592,0.0,0.592,,,,,,,,
tm299108_ECLQ,tm299108,Bradley Banda,https://img.a.transfermarkt.technology/portrait/header/299108-1723648854.jpg?lm=1,Goalkeeper,Goalkeeper,27,Gibraltar,186,right,—,38208,Conference League Qualifying,ECLQ,Other,International,europa,,4,390,4.3,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm358507_ECLQ,tm358507,Bradley Mazikou,https://img.a.transfermarkt.technology/portrait/header/358507-1624290687.png?lm=1,Defender,Full-back,29,Congo,172,right,Servette FC,61,Conference League Qualifying,ECLQ,Other,International,europa,1000000.0,2,210,2.3,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm546880_ECLQ,tm546880,Brandon Soppy,https://img.a.transfermarkt.technology/portrait/header/546880-1629979523.jpg?lm=1,Midfielder,Wide Midfield,23,France,180,right,Football Club Lausanne-Sport,527,Conference League Qualifying,ECLQ,Other,International,europa,2000000.0,5,292,3.2,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm289855_ECLQ,tm289855,Brandur Hendriksson,https://img.a.transfermarkt.technology/portrait/header/289855-1711581659.jpg?lm=1,Midfielder,Central Midfield,30,Faroe Islands,178,right,—,11540,Conference League Qualifying,ECLQ,Other,International,europa,250000.0,2,210,2.3,0,1,1,0,0,0.0,0.429,0.429,,,,,,,,
tm1300966_ECLQ,tm1300966,Branimir Mlacic,https://img.a.transfermarkt.technology/portrait/header/1300966-1767281419.jpg?lm=1,Defender,Centre-Back,18,Croatia,192,right,HNK Hajduk Split,447,Conference League Qualifying,ECLQ,Other,International,europa,,3,273,3.0,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm973703_ECLQ,tm973703,Brenner,https://img.a.transfermarkt.technology/portrait/header/973703-1741821568.jpg?lm=1,Forward,Winger,23,Brazil,171,right,CD Santa Clara,2423,Conference League Qualifying,ECLQ,Other,International,europa,125000.0,4,259,2.9,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm1172620_ECLQ,tm1172620,Bruno Durdov,https://img.a.transfermarkt.technology/portrait/header/1172620-1767282253.jpg?lm=1,Forward,Winger,18,Croatia,175,left,HNK Hajduk Split,447,Conference League Qualifying,ECLQ,Other,International,europa,,3,163,1.8,1,0,1,0,0,0.552,0.0,0.552,,,,,,,,
tm314963_ECLQ,tm314963,Bruno Paz,https://img.a.transfermarkt.technology/portrait/header/314963-1696346788.png?lm=1,Midfielder,Defensive Midfield,27,Angola,182,right,—,2714,Conference League Qualifying,ECLQ,Other,International,europa,500000.0,2,180,2.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm539795_ECLQ,tm539795,Bryan Okoh,https://img.a.transfermarkt.technology/portrait/header/539795-1722523891.png?lm=1,Defender,Centre-Back,22,Switzerland,191,left,Football Club Lausanne-Sport,527,Conference League Qualifying,ECLQ,Other,International,europa,,6,540,6.0,1,2,3,0,0,0.167,0.333,0.5,,,,,,,,
tm151658_ECLQ,tm151658,Bálint Vécsei,https://img.a.transfermarkt.technology/portrait/header/151658-1610918265.jpg?lm=1,Midfielder,Central Midfield,32,Hungary,185,left,—,12163,Conference League Qualifying,ECLQ,Other,International,europa,,4,360,4.0,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm340971_ECLQ,tm340971,Bárdur á Reynatröd,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,Goalkeeper,Goalkeeper,25,Faroe Islands,191,right,—,24832,Conference League Qualifying,ECLQ,Other,International,europa,,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm435208_ECLQ,tm435208,Béni Nkololo,https://img.a.transfermarkt.technology/portrait/header/435208-1732178691.png?lm=1,Forward,Winger,29,France,186,left,CFR Cluj,7769,Conference League Qualifying,ECLQ,Other,International,europa,,2,119,1.3,0,1,1,0,0,0.0,0.756,0.756,,,,,,,,
tm721526_ECLQ,tm721526,Calal Hüseynov,https://img.a.transfermarkt.technology/portrait/header/721526-1723653993.png?lm=1,Midfielder,Defensive Midfield,22,Azerbaijan,185,right,—,40604,Conference League Qualifying,ECLQ,Other,International,europa,,6,570,6.3,0,0,0,2,0,0.0,0.0,0.0,,,,,,,,
tm400797_ECLQ,tm400797,Callum McCowatt,https://img.a.transfermarkt.technology/portrait/header/400797-1763565137.jpg?lm=1,Midfielder,Attacking Midfield,26,New Zealand,180,right,Silkeborg IF,1177,Conference League Qualifying,ECLQ,Other,International,europa,2000000.0,4,353,3.9,1,0,1,0,0,0.255,0.0,0.255,,,,,,,,
tm282810_ECLQ,tm282810,Carles Pérez,https://img.a.transfermarkt.technology/portrait/header/282810-1698852701.jpg?lm=1,Forward,Winger,27,Spain,173,left,Aris Thessalonikis,605,Conference League Qualifying,ECLQ,Other,International,europa,1800000.0,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm740789_ECLQ,tm740789,Carlos Mora,https://img.a.transfermarkt.technology/portrait/header/740789-1732194126.png?lm=1,Midfielder,Wide Midfield,24,Costa Rica,178,right,Universitatea Craiova,40812,Conference League Qualifying,ECLQ,Other,International,europa,,6,505,5.6,2,2,4,0,0,0.356,0.356,0.713,,,,,,,,
tm705826_ECLQ,tm705826,Cezary Polak,https://img.a.transfermarkt.technology/portrait/header/705826-1760514703.JPG?lm=1,Defender,Full-back,22,Poland,185,left,Jagiellonia Bialystok,2300,Conference League Qualifying,ECLQ,Other,International,europa,,1,90,1.0,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm613961_ECLQ,tm613961,Charalampos Charalampous,https://img.a.transfermarkt.technology/portrait/header/613961-1762899866.png?lm=1,Midfielder,Central Midfield,23,Cyprus,175,right,—,10586,Conference League Qualifying,ECLQ,Other,International,europa,,4,388,4.3,0,1,1,2,0,0.0,0.232,0.232,,,,,,,,
tm820146_ECLQ,tm820146,Check Keita,https://img.a.transfermarkt.technology/portrait/header/820146-1639673676.png?lm=1,Defender,Centre-Back,22,Mali,185,right,Royal Charleroi Sporting Club,172,Conference League Qualifying,ECLQ,Other,International,europa,2500000.0,2,210,2.3,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
